order_id,order_date,channel,sku,product_name,qty,unit_price,discount_pct,line_total
#88127,2025-01-27,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#88127,2025-01-27,Amazon,VS-UTN-SET,6-Piece Utensil Set,2,59.0,0.0,118.0
#88128,2025-01-14,Shopify,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.0,79.0
#88128,2025-01-14,Shopify,VS-CB-MAP,Maple Cutting Board,2,58.0,0.0,116.0
#88129,2025-01-08,Shopify,VS-KTL-ST,Stovetop Kettle,3,69.0,0.2,165.6
#88130,2025-01-15,Shopify,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#88131,2025-01-16,Shopify,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#88132,2025-01-02,Shopify,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#88133,2025-01-12,Amazon,VS-KNF-SET5,5-Piece Knife Set,2,189.0,0.15,321.3
#88134,2025-01-14,Shopify,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.0,65.0
#88134,2025-01-14,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#88134,2025-01-14,Shopify,VS-KNF-CHEF,8in Chef Knife,2,65.0,0.0,130.0
#88134,2025-01-14,Shopify,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#88135,2025-01-12,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.1,35.1
#88135,2025-01-12,Amazon,VS-ST-3QT,3qt Stainless Saucepan,3,74.0,0.0,222.0
#88136,2025-01-18,Shopify,VS-CI-12,12in Cast Iron Skillet,3,95.0,0.0,285.0
#88137,2025-01-18,Amazon,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#88138,2025-01-11,Shopify,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.2,63.2
#88138,2025-01-11,Shopify,VS-CB-MAP,Maple Cutting Board,2,58.0,0.0,116.0
#88139,2025-01-05,Shopify,VS-CB-WAL,Walnut Cutting Board,2,68.0,0.0,136.0
#88140,2025-01-14,Shopify,VS-CI-12,12in Cast Iron Skillet,3,95.0,0.0,285.0
#88140,2025-01-14,Shopify,VS-CI-10,10in Cast Iron Skillet,2,79.0,0.0,158.0
#88140,2025-01-14,Shopify,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.0,79.0
#88141,2025-01-18,Amazon,VS-ST-8QT,8qt Stainless Stockpot,3,129.0,0.0,387.0
#88141,2025-01-18,Amazon,VS-KTL-ST,Stovetop Kettle,2,69.0,0.0,138.0
#88142,2025-01-18,Shopify,VS-CB-MAP,Maple Cutting Board,2,58.0,0.0,116.0
#88142,2025-01-18,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#88143,2025-01-30,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#88143,2025-01-30,Shopify,VS-KNF-SET5,5-Piece Knife Set,3,189.0,0.0,567.0
#88143,2025-01-30,Shopify,VS-ST-3QT,3qt Stainless Saucepan,3,74.0,0.0,222.0
#88144,2025-01-04,Shopify,VS-KNF-CHEF,8in Chef Knife,2,65.0,0.0,130.0
#88145,2025-01-02,Shopify,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#88145,2025-01-02,Shopify,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#88145,2025-01-02,Shopify,VS-CB-MAP,Maple Cutting Board,1,58.0,0.0,58.0
#88146,2025-01-19,Shopify,VS-CB-MAP,Maple Cutting Board,1,58.0,0.0,58.0
#88147,2025-01-08,Amazon,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#88147,2025-01-08,Amazon,VS-MUG-SET,Ceramic Mug Set of 4,2,42.0,0.0,84.0
#88147,2025-01-08,Amazon,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.0,65.0
#88148,2025-01-11,Wholesale,VS-CI-10,10in Cast Iron Skillet,12,79.0,0.45,521.4
#88148,2025-01-11,Wholesale,VS-KNF-CHEF,8in Chef Knife,6,65.0,0.45,214.5
#88148,2025-01-11,Wholesale,VS-KNF-SET5,5-Piece Knife Set,6,189.0,0.45,623.7
#88148,2025-01-11,Wholesale,VS-BAK-SHT,Half Sheet Baking Pan (2pk),12,39.0,0.45,257.4
#88149,2025-01-15,Shopify,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.0,79.0
#88149,2025-01-15,Shopify,VS-CB-WAL,Walnut Cutting Board,3,68.0,0.15,173.4
#88150,2025-01-27,Shopify,VS-KNF-CHEF,8in Chef Knife,2,65.0,0.0,130.0
#88150,2025-01-27,Shopify,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.0,79.0
#88151,2025-01-04,Wholesale,VS-KNF-SET5,5-Piece Knife Set,24,189.0,0.45,2494.8
#88151,2025-01-04,Wholesale,VS-CB-MAP,Maple Cutting Board,12,58.0,0.45,382.8
#88152,2025-01-25,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#88153,2025-01-08,Amazon,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#88154,2025-01-25,Shopify,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#88154,2025-01-25,Shopify,VS-UTN-SET,6-Piece Utensil Set,3,59.0,0.0,177.0
#88155,2025-01-22,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#88156,2025-01-26,Shopify,VS-KTL-ST,Stovetop Kettle,2,69.0,0.0,138.0
#88156,2025-01-26,Shopify,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#88156,2025-01-26,Shopify,VS-CI-12,12in Cast Iron Skillet,1,95.0,0.0,95.0
#88157,2025-01-28,Shopify,VS-CB-WAL,Walnut Cutting Board,2,68.0,0.0,136.0
#88157,2025-01-28,Shopify,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.0,79.0
#88158,2025-01-11,Amazon,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#88158,2025-01-11,Amazon,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.0,65.0
#88159,2025-01-12,Shopify,VS-ST-3QT,3qt Stainless Saucepan,3,74.0,0.0,222.0
#88160,2025-01-10,Shopify,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.2,103.2
#88160,2025-01-10,Shopify,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.0,65.0
#88160,2025-01-10,Shopify,VS-KTL-ST,Stovetop Kettle,2,69.0,0.0,138.0
#88160,2025-01-10,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#88161,2025-01-15,Shopify,VS-CI-10,10in Cast Iron Skillet,2,79.0,0.0,158.0
#88162,2025-01-21,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#88162,2025-01-21,Shopify,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.15,109.65
#88163,2025-01-19,Shopify,VS-KNF-CHEF,8in Chef Knife,3,65.0,0.15,165.75
#88164,2025-01-28,Amazon,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.0,65.0
#88165,2025-01-15,Shopify,VS-CI-10,10in Cast Iron Skillet,2,79.0,0.15,134.3
#88165,2025-01-15,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#88165,2025-01-15,Shopify,VS-UTN-SET,6-Piece Utensil Set,2,59.0,0.0,118.0
#88166,2025-01-29,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#88166,2025-01-29,Shopify,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.2,151.2
#88167,2025-01-28,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#88168,2025-01-15,Shopify,VS-CI-10,10in Cast Iron Skillet,3,79.0,0.2,189.6
#88168,2025-01-15,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#88168,2025-01-15,Shopify,VS-ST-8QT,8qt Stainless Stockpot,3,129.0,0.0,387.0
#88168,2025-01-15,Shopify,VS-CI-10,10in Cast Iron Skillet,2,79.0,0.0,158.0
#88169,2025-01-23,Amazon,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#88170,2025-01-30,Shopify,VS-CB-MAP,Maple Cutting Board,3,58.0,0.0,174.0
#88170,2025-01-30,Shopify,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#88170,2025-01-30,Shopify,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.0,65.0
#88171,2025-01-29,Wholesale,VS-CB-MAP,Maple Cutting Board,6,58.0,0.45,191.4
#88172,2025-01-11,Shopify,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#88173,2025-01-28,Amazon,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#88174,2025-01-10,Amazon,VS-KNF-CHEF,8in Chef Knife,3,65.0,0.0,195.0
#88175,2025-01-06,Shopify,VS-KNF-SET5,5-Piece Knife Set,2,189.0,0.0,378.0
#88175,2025-01-06,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#88176,2025-01-21,Shopify,VS-CB-MAP,Maple Cutting Board,3,58.0,0.0,174.0
#88177,2025-01-31,Amazon,VS-CI-12,12in Cast Iron Skillet,3,95.0,0.0,285.0
#88177,2025-01-31,Amazon,VS-CB-MAP,Maple Cutting Board,2,58.0,0.0,116.0
#88177,2025-01-31,Amazon,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#88177,2025-01-31,Amazon,VS-CB-MAP,Maple Cutting Board,1,58.0,0.0,58.0
#88178,2025-01-14,Amazon,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.15,57.8
#88179,2025-01-09,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),3,39.0,0.0,117.0
#88180,2025-01-19,Shopify,VS-CB-MAP,Maple Cutting Board,2,58.0,0.0,116.0
#88181,2025-01-05,Wholesale,VS-ST-8QT,8qt Stainless Stockpot,6,129.0,0.45,425.7
#88182,2025-01-24,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#88182,2025-01-24,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#88183,2025-01-03,Shopify,VS-CI-10,10in Cast Iron Skillet,3,79.0,0.0,237.0
#88183,2025-01-03,Shopify,VS-KNF-SET5,5-Piece Knife Set,2,189.0,0.0,378.0
#88184,2025-01-07,Shopify,VS-CI-12,12in Cast Iron Skillet,3,95.0,0.0,285.0
#88184,2025-01-07,Shopify,VS-CB-MAP,Maple Cutting Board,3,58.0,0.0,174.0
#88184,2025-01-07,Shopify,VS-UTN-SET,6-Piece Utensil Set,2,59.0,0.2,94.4
#88185,2025-01-10,Amazon,VS-KTL-ST,Stovetop Kettle,2,69.0,0.0,138.0
#88186,2025-01-09,Shopify,VS-UTN-SET,6-Piece Utensil Set,3,59.0,0.0,177.0
#88187,2025-01-25,Shopify,VS-KNF-SET5,5-Piece Knife Set,3,189.0,0.0,567.0
#88187,2025-01-25,Shopify,VS-CI-12,12in Cast Iron Skillet,3,95.0,0.0,285.0
#88188,2025-01-05,Shopify,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.1,58.5
#88188,2025-01-05,Shopify,VS-UTN-SET,6-Piece Utensil Set,3,59.0,0.0,177.0
#88188,2025-01-05,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#88189,2025-01-14,Amazon,VS-KNF-SET5,5-Piece Knife Set,2,189.0,0.0,378.0
#88189,2025-01-14,Amazon,VS-ST-8QT,8qt Stainless Stockpot,2,129.0,0.0,258.0
#88190,2025-01-23,Amazon,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#88190,2025-01-23,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#88191,2025-01-29,Shopify,VS-KNF-SET5,5-Piece Knife Set,2,189.0,0.0,378.0
#88192,2025-01-14,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.2,31.2
#88192,2025-01-14,Amazon,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.0,79.0
#88193,2025-01-28,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#88194,2025-01-03,Shopify,VS-CI-12,12in Cast Iron Skillet,2,95.0,0.0,190.0
#88195,2025-01-31,Shopify,VS-UTN-SET,6-Piece Utensil Set,3,59.0,0.0,177.0
#88195,2025-01-31,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,3,42.0,0.0,126.0
#88195,2025-01-31,Shopify,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#88196,2025-01-25,Wholesale,VS-KTL-ST,Stovetop Kettle,6,69.0,0.45,227.7
#88197,2025-01-27,Shopify,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#88197,2025-01-27,Shopify,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#88198,2025-01-25,Shopify,VS-ST-3QT,3qt Stainless Saucepan,2,74.0,0.0,148.0
#88199,2025-01-29,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#88199,2025-01-29,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#88199,2025-01-29,Shopify,VS-ST-3QT,3qt Stainless Saucepan,2,74.0,0.0,148.0
#88199,2025-01-29,Shopify,VS-CI-12,12in Cast Iron Skillet,2,95.0,0.0,190.0
#88200,2025-01-27,Shopify,VS-CI-10,10in Cast Iron Skillet,2,79.0,0.0,158.0
#88200,2025-01-27,Shopify,VS-ST-8QT,8qt Stainless Stockpot,2,129.0,0.0,258.0
#88200,2025-01-27,Shopify,VS-KNF-CHEF,8in Chef Knife,3,65.0,0.0,195.0
#88201,2025-01-01,Wholesale,VS-MUG-SET,Ceramic Mug Set of 4,24,42.0,0.45,554.4
#88201,2025-01-01,Wholesale,VS-CB-MAP,Maple Cutting Board,24,58.0,0.45,765.6
#88202,2025-01-25,Wholesale,VS-UTN-SET,6-Piece Utensil Set,24,59.0,0.45,778.8
#88203,2025-01-22,Shopify,VS-CI-10,10in Cast Iron Skillet,2,79.0,0.0,158.0
#88204,2025-01-12,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#88204,2025-01-12,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#88205,2025-01-06,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#88206,2025-01-21,Shopify,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#88206,2025-01-21,Shopify,VS-CI-12,12in Cast Iron Skillet,1,95.0,0.0,95.0
#88207,2025-01-02,Shopify,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#88207,2025-01-02,Shopify,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#88208,2025-01-10,Amazon,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#88208,2025-01-10,Amazon,VS-MUG-SET,Ceramic Mug Set of 4,2,42.0,0.2,67.2
#88209,2025-01-16,Wholesale,VS-CB-MAP,Maple Cutting Board,12,58.0,0.45,382.8
#88209,2025-01-16,Wholesale,VS-CB-MAP,Maple Cutting Board,6,58.0,0.45,191.4
#88209,2025-01-16,Wholesale,VS-CB-WAL,Walnut Cutting Board,6,68.0,0.45,224.4
#88209,2025-01-16,Wholesale,VS-UTN-SET,6-Piece Utensil Set,12,59.0,0.45,389.4
#88210,2025-01-03,Amazon,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#88210,2025-01-03,Amazon,VS-UTN-SET,6-Piece Utensil Set,2,59.0,0.0,118.0
#88211,2025-01-31,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#88211,2025-01-31,Shopify,VS-KNF-CHEF,8in Chef Knife,3,65.0,0.0,195.0
#88211,2025-01-31,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.15,62.9
#88211,2025-01-31,Shopify,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.0,79.0
#88212,2025-01-14,Wholesale,VS-ST-3QT,3qt Stainless Saucepan,6,74.0,0.45,244.2
#88213,2025-01-01,Shopify,VS-KTL-ST,Stovetop Kettle,3,69.0,0.0,207.0
#88214,2025-01-11,Amazon,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#88215,2025-01-29,Amazon,VS-MUG-SET,Ceramic Mug Set of 4,2,42.0,0.0,84.0
#88216,2025-01-23,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#88216,2025-01-23,Shopify,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#88217,2025-01-10,Shopify,VS-KNF-SET5,5-Piece Knife Set,2,189.0,0.0,378.0
#88217,2025-01-10,Shopify,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#88218,2025-01-05,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#88219,2025-01-13,Shopify,VS-KNF-CHEF,8in Chef Knife,3,65.0,0.0,195.0
#88220,2025-01-20,Shopify,VS-KTL-ST,Stovetop Kettle,2,69.0,0.0,138.0
#88220,2025-01-20,Shopify,VS-KNF-CHEF,8in Chef Knife,1,65.0,0.0,65.0
#88220,2025-01-20,Shopify,VS-CB-WAL,Walnut Cutting Board,3,68.0,0.0,204.0
#88220,2025-01-20,Shopify,VS-CI-10,10in Cast Iron Skillet,2,79.0,0.0,158.0
#88221,2025-01-13,Amazon,VS-UTN-SET,6-Piece Utensil Set,2,59.0,0.0,118.0
#88222,2025-01-02,Shopify,VS-CI-12,12in Cast Iron Skillet,2,95.0,0.0,190.0
#88223,2025-01-22,Shopify,VS-CB-MAP,Maple Cutting Board,1,58.0,0.0,58.0
#88224,2025-01-04,Shopify,VS-ST-8QT,8qt Stainless Stockpot,3,129.0,0.0,387.0
#88224,2025-01-04,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#88225,2025-01-05,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#88225,2025-01-05,Shopify,VS-KNF-CHEF,8in Chef Knife,3,65.0,0.0,195.0
#88225,2025-01-05,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#88225,2025-01-05,Shopify,VS-CB-WAL,Walnut Cutting Board,2,68.0,0.0,136.0
#88226,2025-01-01,Shopify,VS-ST-8QT,8qt Stainless Stockpot,2,129.0,0.0,258.0
#88226,2025-01-01,Shopify,VS-ST-3QT,3qt Stainless Saucepan,2,74.0,0.0,148.0
#88226,2025-01-01,Shopify,VS-CI-12,12in Cast Iron Skillet,1,95.0,0.0,95.0
#88227,2025-01-15,Shopify,VS-KTL-ST,Stovetop Kettle,1,69.0,0.1,62.1
#88228,2025-01-22,Shopify,VS-CB-MAP,Maple Cutting Board,1,58.0,0.0,58.0
#88229,2025-01-01,Wholesale,VS-KTL-ST,Stovetop Kettle,12,69.0,0.45,455.4
#88229,2025-01-01,Wholesale,VS-ST-3QT,3qt Stainless Saucepan,12,74.0,0.45,488.4
#88230,2025-01-09,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.1,70.2
#88231,2025-01-19,Shopify,VS-CI-12,12in Cast Iron Skillet,2,95.0,0.0,190.0
#88232,2025-01-11,Amazon,VS-CB-MAP,Maple Cutting Board,2,58.0,0.0,116.0
#88232,2025-01-11,Amazon,VS-CB-MAP,Maple Cutting Board,3,58.0,0.0,174.0
#88233,2025-01-27,Shopify,VS-ST-8QT,8qt Stainless Stockpot,2,129.0,0.0,258.0
#88234,2025-01-30,Shopify,VS-CI-10,10in Cast Iron Skillet,2,79.0,0.0,158.0
#88234,2025-01-30,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#88234,2025-01-30,Shopify,VS-ST-3QT,3qt Stainless Saucepan,3,74.0,0.0,222.0
#88234,2025-01-30,Shopify,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#88235,2025-01-23,Amazon,VS-CB-MAP,Maple Cutting Board,2,58.0,0.0,116.0
#88236,2025-01-02,Amazon,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
#88237,2025-01-17,Shopify,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#88238,2025-01-10,Amazon,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#88239,2025-01-05,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),3,39.0,0.0,117.0
#88240,2025-01-03,Amazon,VS-CB-WAL,Walnut Cutting Board,2,68.0,0.0,136.0
#88240,2025-01-03,Amazon,VS-CI-10,10in Cast Iron Skillet,3,79.0,0.0,237.0
#88241,2025-01-08,Amazon,VS-KNF-CHEF,8in Chef Knife,2,65.0,0.1,117.0
#88242,2025-01-16,Amazon,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#88243,2025-01-27,Wholesale,VS-UTN-SET,6-Piece Utensil Set,6,59.0,0.45,194.7
#88243,2025-01-27,Wholesale,VS-KNF-SET5,5-Piece Knife Set,24,189.0,0.45,2494.8
#88243,2025-01-27,Wholesale,VS-UTN-SET,6-Piece Utensil Set,24,59.0,0.45,778.8
#88243,2025-01-27,Wholesale,VS-CB-MAP,Maple Cutting Board,6,58.0,0.45,191.4
#88244,2025-01-08,Shopify,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#88245,2025-01-07,Shopify,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#88245,2025-01-07,Shopify,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#88246,2025-01-06,Shopify,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#88246,2025-01-06,Shopify,VS-KNF-CHEF,8in Chef Knife,3,65.0,0.0,195.0
#88246,2025-01-06,Shopify,VS-CB-WAL,Walnut Cutting Board,2,68.0,0.0,136.0
#88247,2025-01-06,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#88248,2025-01-06,Amazon,VS-MUG-SET,Ceramic Mug Set of 4,2,42.0,0.0,84.0
#88248,2025-01-06,Amazon,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#88248,2025-01-06,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),2,39.0,0.0,78.0
#88249,2025-01-10,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),1,39.0,0.0,39.0
#88250,2025-01-23,Amazon,VS-ST-3QT,3qt Stainless Saucepan,2,74.0,0.2,118.4
#88250,2025-01-23,Amazon,VS-ST-8QT,8qt Stainless Stockpot,2,129.0,0.0,258.0
#88251,2025-01-06,Wholesale,VS-UTN-SET,6-Piece Utensil Set,24,59.0,0.45,778.8
#88251,2025-01-06,Wholesale,VS-CI-12,12in Cast Iron Skillet,6,95.0,0.45,313.5
#88252,2025-01-14,Wholesale,VS-MUG-SET,Ceramic Mug Set of 4,24,42.0,0.45,554.4
#88252,2025-01-14,Wholesale,VS-CI-10,10in Cast Iron Skillet,12,79.0,0.45,521.4
#88252,2025-01-14,Wholesale,VS-CB-WAL,Walnut Cutting Board,24,68.0,0.45,897.6
#88253,2025-01-29,Shopify,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#88253,2025-01-29,Shopify,VS-UTN-SET,6-Piece Utensil Set,3,59.0,0.0,177.0
#88253,2025-01-29,Shopify,VS-KTL-ST,Stovetop Kettle,3,69.0,0.0,207.0
#88253,2025-01-29,Shopify,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.15,67.15
#88254,2025-01-08,Shopify,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#88254,2025-01-08,Shopify,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#88254,2025-01-08,Shopify,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.15,160.65
#88254,2025-01-08,Shopify,VS-ST-3QT,3qt Stainless Saucepan,3,74.0,0.0,222.0
#88255,2025-01-14,Wholesale,VS-CB-MAP,Maple Cutting Board,24,58.0,0.45,765.6
#88255,2025-01-14,Wholesale,VS-UTN-SET,6-Piece Utensil Set,6,59.0,0.45,194.7
#88256,2025-01-27,Shopify,VS-CI-10,10in Cast Iron Skillet,2,79.0,0.0,158.0
#88256,2025-01-27,Shopify,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#88256,2025-01-27,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#88256,2025-01-27,Shopify,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#88257,2025-01-11,Amazon,VS-CB-MAP,Maple Cutting Board,1,58.0,0.0,58.0
#88257,2025-01-11,Amazon,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#88257,2025-01-11,Amazon,VS-CB-MAP,Maple Cutting Board,2,58.0,0.0,116.0
#88258,2025-01-18,Amazon,VS-BAK-SHT,Half Sheet Baking Pan (2pk),3,39.0,0.15,99.45
#88258,2025-01-18,Amazon,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#88259,2025-01-04,Amazon,VS-MUG-SET,Ceramic Mug Set of 4,3,42.0,0.0,126.0
#88259,2025-01-04,Amazon,VS-CB-WAL,Walnut Cutting Board,2,68.0,0.0,136.0
#88260,2025-01-06,Shopify,VS-ST-3QT,3qt Stainless Saucepan,3,74.0,0.0,222.0
#88260,2025-01-06,Shopify,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#88261,2025-01-27,Shopify,VS-KTL-ST,Stovetop Kettle,3,69.0,0.0,207.0
#88262,2025-01-02,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#88262,2025-01-02,Shopify,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#88262,2025-01-02,Shopify,VS-ST-8QT,8qt Stainless Stockpot,1,129.0,0.0,129.0
#88263,2025-01-12,Shopify,VS-KNF-SET5,5-Piece Knife Set,1,189.0,0.0,189.0
#88263,2025-01-12,Shopify,VS-ST-3QT,3qt Stainless Saucepan,3,74.0,0.0,222.0
#88263,2025-01-12,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#88264,2025-01-15,Amazon,VS-CI-12,12in Cast Iron Skillet,2,95.0,0.0,190.0
#88265,2025-01-19,Amazon,VS-KTL-ST,Stovetop Kettle,1,69.0,0.0,69.0
#88266,2025-01-08,Shopify,VS-UTN-SET,6-Piece Utensil Set,1,59.0,0.0,59.0
#88266,2025-01-08,Shopify,VS-ST-3QT,3qt Stainless Saucepan,1,74.0,0.0,74.0
#88266,2025-01-08,Shopify,VS-CI-10,10in Cast Iron Skillet,1,79.0,0.0,79.0
#88266,2025-01-08,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,2,42.0,0.0,84.0
#88267,2025-01-02,Shopify,VS-CB-WAL,Walnut Cutting Board,1,68.0,0.0,68.0
#88267,2025-01-02,Shopify,VS-MUG-SET,Ceramic Mug Set of 4,1,42.0,0.0,42.0
